arrecadação tributos municipais importância acentuada descentralização administrativa promovida constituição municípios tenham adquirido competência mantiveram dependentes repasses recursos união arrecadação própria demanda financeira depende existência infraestrutura gestão contexto imposto predial territorial urbano iptu mostrou tributo potencial crescimento difícil operacionalização administração base cálculo imóveis municípios apresentam dificuldades manter cadastro completo valores atualizada cobrança imposto trabalho desenvolvido cidade contagem contribuintes iptu retomada cobrança imóveis valores atualizada limite isenção buscou estimar município deixou arrecadar iptu inicialmente gerado modelo regressão espacial utilizando características imóveis município avaliações imposto transmissão bens imóveis itbi composição valores genéricos posteriormente aplicada alíquota estimado poderia sido iptu resultou representa total receitas tributárias realizadas de iante representatividade estimado fundamental ação administração promover melhorias arrecadação tributo	train	2017
presente trata proposta implementação balanço socioambiental dourados ufgd inicialmente pesquisados portais eletrônicos sessenta universidades federais constantes base cadastro listadas portais eletrônicos internet identificados pesquisas específicas portais dessas universidades utilização sites ferramenta busca internet palavraschave específicas encontrada elabora documento similar legislação brasileira obriga empresas órgãos governamentais publicar relatórios sustentabilidade impede sentido diversas empresas especial atuam bolsa valores anualmente algum relatório gênero obrigatoriedade efeito contrário medida interesse social estrutura suficiente desses entanto medida órgãos financiadores empresas órgãos superiores passarem exigir publicação dessas informações empresas entidades governamentais terão consciência relatório sustentabilidade abrangente eficaz transparência divulgação sociais ambientais cenário atual publicação universidades constatar interesse quase totalidade dessas entidades publicação base elaborado contabilidade adaptações necessárias provenientes estudos roteiro fluxograma elaboração ufgd proposta melhoria accountability transparência instituição elaborado modelo base informações públicas forneceram dentre benefícios proposta melhoria ufgd implantar melhore mecanismos transparência faça atualização importantes documentos disponíveis portal eletrônico	train	2017
paradigma orienta processos educacionais âmbito educação profissional técnica médio busca formação trabalhador cidadão formação técnica capacitar trabalhador desempenhar atividades profissionais competente contextualizada mediante oferta suporte conjunto conhecimentos teóricos práticos curso técnico finanças ifro porto velho zona norte disponibilizando estudantes capital oportunidade qualificação profissional áreas estratégicas sobrevivência crescimento organizações empresariais dada importância passou adquiriu finanças contemporaneamente egressos curso identificados período minoria conseguiu concluir curso buscando contribuir debate científico tecnológico âmbito temática gestão educacional presente investigou egressos curso objetivando identificar dentre amplo espectro características fatores selecionados àquelas contribuíram jovens sucesso conclusão curso outro àqueles opinião desses diplomados influenciaram decisão alunos curso realização investigação tendo vista social aplicada método caso característica apresenta caráter exploratório descritivo procedimentos metodológicos documental identificar egressos diplomados diagnóstico condições socioeconômicas justificaram oferta curso instituição contínuo questionários utilizados nacional egressos cursos técnicos rede educação profissional tecnológica realizada secretaria educação profissional tecnológica dentre características termos gerais alunos anos mulheres cursando concluiu curso superior oriundos escolas públicas empregabilidade estudam trabalham iniciaram curso atuam anos disseram trabalho realizam formação técnica disseram exigências mercado inferiores obtida curso satisfeitos formação técnica avaliação qualidade curso instituição consideram ótima infraestrutura ótima curso técnico ótimo conhecimentos teóricos bons conhecimentos práticos bons qualificação professores acreditam ótima continuidade estudos interesse atuar alto alto aprendizagem alto alto existe áreas curso superior técnico	train	2017
advento globalização governos nacionais modernizar gestão mercado global passa exigir responsabilidade fiscal gestão abdicar prestação serviços básicos população seja perspectiva compras públicas atividade crucial dispêndio promulgação constituição governo brasileiro buscado evoluir procedimentos aquisição contratação bens serviços criação pregão eletrônico modalidade licitação internet saúde compras ganha importância hospitais medida prestação serviços saúde eficiente intrinsecamente ligada aquisição insumos diversas áreas dele custo correto perspectiva presente propor soluções redução tramitação compra modalidade pregão eletrônico hospital universitário dourados ufgd utiliza procedimento técnico caso levantamento tempos tramitação pregão anos resultados demonstram certa morosidade tramitação compras modalidade pregão eletrônico localizada predominantemente fase interna principalmente etapa estimativa preços demonstram lacuna demanda processos capacidade processamento alto cancelamento itens durante tramitação de iante levantados apresentadas soluções intuito reduzir tramitação licitatório modalidade pregão eletrônico	train	2017
impacto adoção agenda ambiental administração editais licitação modalidade pregão municípios localizados região sudoeste minas gerais varginha propósito identificar diferenças existem descrição produtos licitados municípios ressaltando diferente varginha integra agenda ambiental mencionada agenda ambiental programa visa implementar gestão socioambiental sustentável atividades administrativas operacionais governo verificar características produtos licitados conforme município agenda ambiental administração editais licitação modalidade pregão municípios envolvidos descrição produtos licitados salvo pequenas exceções critérios relativos sustentabilidade posse informação elaboração plano melhorias processos licitatórios modo conciliar licitações municipais eixo temático compras públicas sustentáveis eixos estruturais agenda ambiental administração	train	2017
trabalho analisar critérios sustentabilidade utilizados processos contratação infraero aplicada possuiu caráter descritivo objetivos gerais abordagem mista qualitativa quantitativa etapas investigação qualitativa exploratória elaborada entrevistas semiestruturadas realizadas gestores áreas licitações suprimentos infraero informações coletadas tratadas mediante técnica conteúdo etapa quantitativa contemplou realização levantamento survey aplicação questionário estruturado população compreende aeroportos brasileiros administrados infraero adicionalmente incluídas coordenações licitações representam setores responsáveis contratações realizadas licitação coletados receberam tratamento estatístico descritivo principais resultados indicaram implementação compras sustentáveis infraero encontra estágio embrionário existe metodologia contratação sustentável definida empresa incentivo alta administração implementação compras sustentáveis realizadas sustentáveis pontuais ocorrem institucionalizada compras sustentáveis realizadas constituem obediência leis exigências órgãos controle critérios sustentabilidade utilizados determinados legislação predominância utilização contratações obras serviços engenharia devido exigência respaldo legal dentre maiores dificuldades encontradas adoção oferta produtos serviços sustentáveis incipiente legislação alto custo envolvido capacitação treinamento envolvidos cultura interna empresa indisponibilidade ferramentas práticas informação realizado acompanhamento controle sistemático possíveis impactos resultados decorrentes adoção critérios sustentabilidade contratações infraero	train	2017
presente propósito compreender dimensões comprometimento organizacional afetiva instrumental normativa contribuir desenvolvimento políticas práticas gestão pessoas alcançar principal definidos seguintes objetivos específicos levantamento políticas gestão pessoas existentes ufms identificar intenção comportamental servidores ufms comprometimento organizacional verificar influência sociodemográficos construto comprometimento organizacional propor medidas possam contribuir desenvolvimento políticas práticas gestão pessoas ufms consigam elevar comprometimento organizacional abordagem quantitativa coleta feita aplicação questionário previamente estruturado survey documental consulta gestão pessoas população composta servidores lotados câmpus campo classes tratamento resultados utilizada estatística descritiva apontou existência comprometimento organizacional pesquisados dimensões predominância dimensão afetiva propôs oferecer contribuições existente organização indivíduo podendo trazer efeitos positivos aumentar níveis comprometimento organizacional aprimorando desempenho produtividade consequentemente melhorar qualidade serviços prestados comunidade	train	2017
apresentar tema comprometimento organizacional agenda gestão pessoas paraíba ufpb comprometimento comportamento conjunto atitudes desempenho trabalho performance organização podendo propiciar ganhos níveis eficiência eficácia efetividade qualidade produtividade conciliar objetivos individuais organizacionais desafio gestão pressupõe vontade política interação setores diversos instituição compromisso lideranças alavancar necessárias mudanças culturais comportamentais trabalho sugere servidores gestores ufpb devam amplo diagnóstico engajamento instituição partida realizada junto agentes gestão pessoas utilizando escala bases comprometimento organizacional proposta medeiros apresentar ferramenta finalidade contribuir aprimoramento política gestão pessoas ufpb	train	2017
promulgação constituição consolidou direito originário indígenas tradicionalmente ocupam entanto especialmente mato grosso garantia direito propriedade privada constituinte produtivas outrora particular própria união trabalho demonstrar constituição razões conflito indígenas produtores rurais mato grosso refere posse terra metodologia utilizada desenvolvimento trabalho documental resultados demonstraram demora realizar potencialmente conflito envolvidos opção constituinte originário terra judicialização procedimento anos ausência políticas públicas indígenas produtores rurais morosidade realização marco indígenas demonstra brasileiro sugestões melhorias dirimir amenizar violência conflitos matéria fundiária	train	2017
trabalho conclusão apresentar proposta diagnóstico organizacional mapeamento competências docentes ufms construção mapa competências objetivos específicos procuram identificar analisar avaliar competências disponíveis corpo docente ufms necessárias oferta curso medicina oferecido instituição propor possibilitem redução extinção competências necessárias disponíveis aporte teórico principalmente escola competências discussão gestão competências esfera égide gerencialismo metodologicamente caso qualitativo possui estratégia coleta triangulação técnicas sendo documental observação questionário semiestruturado resultados preenchimento possíveis lacunas abertura indicação vagas concursos capacitação realocação servidores atuais minimização avaliações generalistas servidores	train	2017
proposta analisar possíveis influências traços personalidade tomada decisão organização nela concepção personalidade compreender traços personalidade serem investigados empírico contou inicialmente entrevistas semiestruturadas diagnosticar eram personalidades gestores dispostos participar gestores faziam total campus avançado minas gerais posteriormente aplicados questionários desenvolvidos entrevistas etapa realizadas entrevistas semiestruturadas gestores subordinados deles coletar informações permitissem caracterizar entender escolhas deliberações investigadas relações traços personalidade gestores tomada decisão comparação discurso dessas entrevistas informações bibliográficas traços personalidade dessas investigações traços personalidade gestores escolha decisões deles decisório setores devido compreensão traços tomada decisão deles fosse otimização resultados favoráveis objetivos organizacionais	train	2017
fenômeno globalização promulgação leis estabelecem transparência gestão conferiram setor necessidade apresentação população gestão eficiente estudos respeito eficiência gasto destacam cenário abordagens alocação recursos públicos transparência sociedade aplicação destes recursos desafio atual gestão versa obtenção equilíbrio gastos públicos resultados obtidos aplicação governos economias eficientes apresentam principal promover maiores benefícios sociedade custo desperdício dinheiro assistência social destinação aplicação adequadas recursos políticas assistência possuem papel relevante busca diminuição desigualdades aplicação eficiente representa avanço tendo vista histórico desigualdade social pobreza país trabalho propôs avaliar eficiência gastos públicos municípios pertencentes microrregião tange assistência social cidadania metodologia envoltória permite resultados relacionam quantidade recursos aplicados resultados alcançados eficiência municípios estudados aplicação aponta municípios direcionando recursos determinada caso trabalho campo assistência social cidadania permite demonstrar sociedade municípios considerados eficientes resultados apontaram município pontas eficiente durante período analisado municípios paulo piores desempenhos ocorrência oscilações eficiência municípios ocorre campos gerais presente seja capaz constituir avanço finanças públicas medida propõe utilização interpretação disponíveis melhoria emprego recursos públicos partes responsáveis divulgação informações sociedade contribuindo efetiva desenvolvimento	train	2017
objetivou analisar entraves participação agricultores familiares programa nacional alimentação escolar pnae comparada associação artesãos produtores rurais município comunitário desenvolvimento barbosa município localizados zona mata minas gerais arcabouço teórico empregado trata políticas públicas avaliação políticas participação social conselhos gestores agricultura familiar literatura analisa entraves vivenciados agricultores familiares participarem programas compras públicas adotou abordagem qualitativa coleta ocorreu observação participante documental entrevistas semiestruturadas tratamento realizado técnica conteúdo categorias definidas priori baseadas referencial teórico política institucional infraestrutura associativa gestão informação comunicação assistência técnica produção análises realizadas perceber associações enfrentam entraves transporte ocorre divergência perfil assistência técnica adotado associação fatores geram entraves visão profissional produção dependência órgão conselhos gestores relacionados alimentação escolar desenvolvimento rural alimentação escolar facilitadores apoiam produção pnae relacionamento prefeituras escolas auxílio órgãos parceiros principalmente oferta agricultores agem conhecimento associados	train	2017
constituição educação direito expressando garantir acesso níveis elevados dando possibilidade universidades autonomia administrativa gestão financeira patrimonial reserva anual recursos suficientes manutenção desenvolvimento entanto valores destinados ensino superior escassos necessidades desafios instituições acarretar estagnação precarização estrutura equipamentos diminuição qualidade serviços seja evitado necessário incrementar orçamento realizado captação recursos externos de iante contexto estratégias captação recursos poderiam aplicadas ufcg considerando contexto diferentes centros ensino presente analisar apresentar estratégias captação recursos externos aplicáveis ufcg considerando contexto diferentes centros ensino colaborar seja atingida sustentabilidade autonomia financeira viabilizando superação limitações orçamentárias realizada exploratória descritiva caso intermédio qualitativa cujos levantados questionários junto diretores centros compõem resultados realizar diagnóstico organizacional levantar carências investimento demonstrar estratégias captação recursos sendo praticadas descobrirr dificuldades adoção verificar aptidão diretores implantação estratégias utilizadas traçado plano ação possibilita implantação estratégias captação recursos externos institucionalizada palavras	train	2017
desempenho gestão enfrenta desafios relacionados domínio habilidades técnicas humanas âmbito gestão universitária desafios relacionados cultura dessas instituições tornam atividade complexa docentes universitários geralmente sujeitos assumem papéis gestores nessas instituições funções existentes ensino extensão gestor possuem devido preparo aumentar carga trabalho identificar fatores intervenientes trabalho docentes ocupam ocuparam cargos gestão especificamente coordenações curso administrativas centro formação professores campina ufcg opção descritiva levantamento survey abordagem quantitativa evidenciando fatores intervenientes trabalho docentes ocupam ocuparam últimos anos cargos coordenação administrativa curso amostra composta trinta coordenadores responderam questionário estruturado contendo questões objetivas abordaram fatores preparo capacitação vantagens facilidades desvantagens dificuldades relações pessoais institucionais sobrecarga trabalho relativas ocupação cargo gestão dadas participantes analisadas estatística descritiva apresentadas quadros gráficos tabelas discutidas tendo suporte bibliografia estudada resultados encontrados podemos destacar oferta capacitação treinamento ausência formação administração coordenadores auto percepção preparo desempenho cargo desconhecimento legislações normas instituição entrevistados problemas relações interpessoais tendo pesquisados serem colegas docentes quesito dificuldade comunicação instâncias superiores relatada algum grau aproximadamente respondentes fatores encontrados potenciais dificultadores exercício gestão docentes sendo válidas venham	train	2017
razão sucessivas legislações flexibilização utilização obra terceirizada recente aprovação regulamenta terceirização obra organizações públicas privadas instrução normativa específica terceirização serviços administração destarte analisar contexto histórico terceirização obra crescimento universidades federais programas federais reestruturação expansão universitária início buscou contribuir conhecimento utilização obra terceirizada setor riscos envolvidos prática especificamente surge questionamento riscos envolvidos utilização terceirização obra resposta presente identificar analisar riscos envolvidos terceirização obra reestruturação expansão universitária tendo base roteiro metodológico descritiva exploratória recursos bibliográficos documentais avaliação qualitativa resultados examinado expansão reestruturação universitária houve aumento obra terceirizada função crescimento posteriormente registros institucionais quatorze riscos terceirização obra exposta adicionalmente ferramenta mapeamento riscos elaborado base principais metodologias gerenciamento riscos administração	train	2017
trabalho discutidos conceitos previdência social contribuições obrigatórias expectativa benefício aposentadoria considerando legislação vigente data ingresso serviço apresentados conceitos previdência complementar aberta investimentos risco retorno voltado principalmente orientar servidor possibilidades investimentos previdência complementar trabalho consiste comparar investimentos funpresp entidades previdência complementar aberta descrevendo vantagens desvantagens servidor condição participante ativo alternativo investimento funpresp alcançar proposto trabalho apresenta seguintes capítulos previdência social regime previdência social regime previdência social introduzido tema previdência complementar fazendo diferenciação entidade previdência complementar funpresp entidades abertas previdência complementar realização procedimento utilizado coleta documental documental analisar informações disponibilizadas instituições internet expectativas rentabilidade planos histórico realizadas simulações verificouse investimento funpresp apresenta vantagens desvantagens investimentos dependendo perfil servidor investimento alta taxa desvantagem planos previdência taxa administração vantagens funpresp sendo funpresp melhor opção investimento casos servidores farão aportes períodos funpresp apresenta melhor servidores tendem contribuir período trabalho apresenta gestão visto refere aposentadoria servidores públicos federais	train	2017
mudanças apresentadas sociedade principalmente hábitos produção consumo multiplicidade geração resíduos sólidos problema agrava resíduos destinados inadequada dentre alternativas solucionar problema implantação plano gerenciamento resíduos sólidos pgrs ferramenta possibilita redução impactos negativos associados educação ambiental reciclagem adequada destinação presente trabalho propõe computacional elaboração pgrs instituições ensino baseado bibliográfica relacionada sugere metodologia elaboração pgrs incluindo etapas diagnóstico preliminar planejamento implantação monitoramento proposta solução específica gestão indicadores gestão resíduos sólidos aplicação resultante vislumbra servir método gestores escolha indicadores medição desempenho organizacional atividade vigente indicadores processos organizacionais gerado solução informações base internet poderão integralmente portal construção software específico adotadas tecnologias mysql visando disponibilizar interface simples fácil utilização conjunto coletados permitiu estruturação modelo consulta identificação índices poderão utilizados eficiência auxiliar administradores gestores resíduos instituições interessadas modelo proposto simplicidade manipulação ferramenta deverão facilitar auxiliar seleção métricas gerenciamento resíduos estando ajustada reais necessidades estabelecimento visando aumento eficiência segurança responsabilidade ambiental	train	2017
disseminação conceito cadeia suprimento setor implantação estratégicas fundamentadas gestão operações serviços mostrado fundamental promissora alcance objetivos governamentais melhoria setor baseado nisto presente trouxe analisar gestão cadeia suprimento serviço ensino alagoas base modelo teórico proposto operacionalizar inicialmente cadeia ensino instituição levantamento documental entrevistas gestores realizadas entrevistas gestores internos possuem direta prestação serviço ensino documentos oficiais legais consultas públicas coletados descrever desenvolvidas instituição processos fluxo informação gestão demanda gestão capacidade gestão relacionamento cliente gestão relacionamento fornecedor gestão entrega serviço gestão fluxo caixa informações colhidas longo etapas examinados técnica conteúdo resultados evidenciaram variação desempenho gestão processos ensino ufal destacaram positivamente estrutura fluxo informação acadêmicas gestão capacidade todavia processos dificuldades interferem eficácia práticas permitindo instituição gestão ensino	train	2017
durante anos preocupação patrimônio monetário visando controlar ação estatal gestor instituídos mecanismos controle vistas garantia atuação limites impostos legislação atendendo interesses coletivos boas práticas gestão instituto sergipe realidade semelhante elevado órgãos governamentais apresentam controles patrimoniais deficitários aspectos contábeis realizados contexto analisar controle patrimonial bens móveis diversos campi normativos legais contábeis existentes natureza exploratória descritiva bibliográfica documental questionário online composto questões fechadas discursivas tratamento realizado estatística descritiva simples conteúdo intervenção organizacional plano ação metodologia analise soluções problemas masp baseia ciclo pdca juntamente ferramentas gestão estratificação diagrama árvore controle patrimonial importante necessário atender preceitos legais demonstrar realidade organização modo refletir cuidado bens públicos adquiridos recursos contribuintes resultados apresentaram consonância dissonância procedimentos contábeis patrimoniais sendo levantamento diagnóstico organizacional propostos planos ação intuito soluções situações identificadas resultou especificamente apresentação sugestão alteração atual instrução normativa gestão patrimonial proposição atualização atual controle patrimonial concerne procedimento	train	2017
efeitos degradação ambiental comprometem qualidade vida pessoas direito possuem desfrutar ambiente saudável de iante cenário atual diversos problemas ambientais exigem medidas soluções necessária atuação efetiva suprir demandas sociedade políticas públicas ambientais presente propor modelo adoção icms ecológico sergipe incentivar implementação políticas públicas ambientais municípios especificamente buscou examinar critérios ambientais repasse receita icms utilizados estados adotaram mecanismo analisar indicadores gestão ambiental municípios sergipanos demonstrar apresentam indicadores contexto modelo icms ecológico sergipe tendo vista ocorrência estudos científicos abordem tema foco direcionado sergipe procedimento metodológico utilizado exploratório abordagem qualitativa etapa coleta consistiu critérios ambientais repartição receita icms previstos legislações estaduais icms verde selecionados indicadores capacidade institucional planejamento ambiental disponíveis informações básicas municipais realizada ibge resultados mostraram baixa participação municípios sergipanos gestão ambiental evidente necessidade instrumento icms ecológico funcione incentivo adoção políticas públicas ambientais focadas promoção desenvolvimento sustentável melhoria qualidade vida população culminou proposição modelo icms ecológico sergipe	train	2017
restabelecer equilíbrio contas públicas conter avanço gastos governo brasileiro dezembro emenda constitucional promulgação referida emenda muitas instituições públicas ajustar respectivos orçamentos despesas primárias fiquem limites estabelecidos regime fiscal feita trabalho demonstrar orçamento custeio básico unidades ministério rondônia exercício afetado limitações decorrentes emenda constitucional propondo alternativas possam utilizadas melhoria planejamento execução orçamentária unidades base referencial teórico despesa orçamento propostas respectivamente sobretudo legislação brasileira temática emenda constitucional objeto orçamento custeio básico unidades composto essencialmente despesas classificadas planos internos manutenção bens imóveis manutenção serviços administrativos manutenção serviços transporte despesas realizadas nesses planos internos corresponderam despesas realizadas âmbito unidades caso regras emenda constitucional fossem aplicadas integralmente orçamento custeio básico unidades exercício limite despesas planos internos supracitados total despesas pagas acrescidas conforme despesas acima limite gastos necessária redução programação inicial adequar custeio básico unidades limites trazidos emenda constitucional em esse sentido feitas considerações eventuais medidas intervenção gastos custeio básico locação locação imóveis energia elétrica material consumo âmbito sugestões melhoria planejamento execução orçamentária unidades	train	2017
tribunais contas órgãos essenciais democrático direito auxiliam legislativo exercício função controle externo administração constituição trata princípio simetria tribunais contas país impõe necessidade referidos órgãos paradigma mínimo normas constituição apesar previsão constitucional princípio simetria tribunais contas judiciário chamado recorrente resolver questões relativas descumprimento citado princípio contexto presente trabalho contribuir discussão aperfeiçoamento tribunais contas advindo uniformização estrutura procedimentos oriundos orgânica nacional tribunais contas âmbito propostas emendas constituição tramitam nacional tema objetivos específicos buscou comparar proposições legislativas alteração constitucional referem tribunais contas tratam previsão edição normas gerais demonstrar possíveis vantagens uniformização básica tribunais contas edição normas gerais relativas controle externo sugerida propostas emendas constituição levantamento intermédio bibliográfica documental abordagem qualitativa natureza exploratória considerando existência poucos estudos tema comparativa objeto demonstrou proposta emenda constituição avança adoção orgânica nacional tribunais contas	train	2017
